Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,PD,73170 El Paseo,PRES PLAZA III; Between Ocotillo Dr. and Sage Lane in rear parking lot,Palm Desert,CA,92260,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7202516,-116.3878195,2020-10-04,160963,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PD,43-500 Monterey Ave,"C.O.D.; S/B on Monterey Ave, turn left into college campus, go around round about and turn right into first parking lot entrance",Palm Desert,CA,92260,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.73317,-116.3895972,2020-10-04,160964,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PD,73677 CA-111,"PRES PLAZA WEST; W/B Hwy 111 turn right onto Larkspur, left into parking lot to Las Casuelas Café",Palm Desert,CA,92260,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7207406,-116.3791564,2020-10-04,160965,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PD,72840 Hwy 111,"WESTFIELD EAST; S/B on Monterey Ave. turn right into center and drive to 1st drive aisle under structure
WESTFIELD WEST; S/B on Town Center Way enter at intersection and drive to 1st drive isle under structure",Palm Desert,CA,92260,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.724164,-116.394493,2020-10-04,160966,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PD,Chase School Rd,UCR CAMPUS; West Bound on Frank Sinatra turn right at intersection and proceed to back parking of UCR campus,Palm Desert,CA,92211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7739981,-116.3532806,2020-10-04,160967,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PD,73833 CA-111,"PRES PLAZA E; W/B Hwy 111 turn right onto San Luis Rey, left into parking lot behind former Elephant Bar",Palm Desert,CA,92260,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7206769,-116.3766866,2020-10-04,160968,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,FRY'S,1077 E Arques Ave,FRY'S SUNNYVALE; FRY's Electronics Sunnyvale #12 (Front Entrance) ,Sunnyvale,CA,94085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3818549,-122.0015949,2020-10-04,160969,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $3 per hour for the first 1 hour, and $1.5 per additional hour, minimum payment of $3",,,,,,,,,
ELEC,FRY'S,2311 N Hollywood Way,FRY'S BURBANK,Burbank,CA,91505,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.191042,-118.349862,2020-10-04,160970,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $3 per hour for the first 1 hour, and $1.5 per additional hour, minimum payment of $3",,,,,,,,,
ELEC,SOUTH BAY VW,3131 National City Blvd,VW_422580_A,National City,CA,91950,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.6556581,-117.0986861,2020-10-04,160971,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,SPARKY,75-181 Mediterranean Ave,STATION 01; Front parking lot of Renova,Palm Desert,CA,92211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7437507,-116.353601,2020-10-04,160972,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,HOLLYWD OFFICES,6565 Sunset Blvd,"6565 L3; Entrace off Wilcox, Rear parking lot, Valet assisted - please see valet if full",Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0985557,-118.3326766,2020-10-04,160973,2020-10-04 09:25:39 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,
ELEC,PUBLIC STATIONS,3810 Capitol Ave,CAPITOL AVE #02; -,Fremont,CA,94538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.5484955,-121.9857394,2020-10-04,160975,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,
ELEC,CITYOFBERKELEY,1125 University Ave,WEST LIBRARY; -,Berkeley,CA,94702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8693852,-122.2908892,2020-10-04,160976,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.5 per hour,,,,,,,,,
ELEC,PALO ALTO CA,520 Webster St,"WEBSTER #1; Cowper/Webster Parking Garage (Lot J)
WEBSTER #2; Cowper/Webster Parking Garage (Lot J)
WEBSTER #3; -",Palo Alto,CA,94301,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.449094,-122.157693,2020-10-04,160977,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2 per additional hour, $0.23 per kWh",,,,,,,,,
ELEC,SERVICEBLDG1,554 Todd Rd,600 S.TODD ROAD; -,Santa Paula,CA,93060,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.3082692,-119.1133957,2020-10-04,160978,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.26 per kWh,,,,,,,,,
ELEC,SAN MATEO CNTY,400-470 Middlefield Road County Center Garage,"CC - PUBLIC #1; County Center Garage
CC - PUBLIC #2; County Center Garage
CC - PUBLIC #3; -",Redwood City,CA,94063,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4888745,-122.2298025,2020-10-04,160979,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $7.5 per additional hour",,,,,,,,,
ELEC,BRISBANE MARINA,400 Sierra Point Pkwy,JAMES R. CORR; LOCATED IN MAIN LOT ACROSS FROM THE HARBOR MASTER'S OFFICE,Brisbane,CA,94005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.6733629,-122.3816357,2020-10-04,160980,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $3 per additional hour, $0.52 per kWh, minimum payment of $1",,,,,,,,,
ELEC,PACIFIC PALMS,1 Industry Hills Pkwy,"PPR#1; Lower Golf Parking Lot
PPR#2; Lower Golf Parking Lot",City of Industry,CA,91744,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.020686,-117.927112,2020-10-04,160981,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.75 per hour for the first 4 hours, and $3.5 per additional hour",,,,,,,,,
ELEC,APOLLO,2145 Park Pl,PARK PLACE 1,El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9055032,-118.3866235,2020-10-04,160982,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $10 per additional hour, minimum payment of $1.5",,,,,,,,,
ELEC,VW S. CREEK,4490 Stevens Creek Blvd,PUBLIC DC 01; -,San Jose,CA,95129,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3225779,-121.9802516,2020-10-04,160983,2020-10-04 09:25:39 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.2 per hour, minimum payment of $0.2",,,,,,,,,
ELEC,SKYWALKER,Skywalker Ranch Rd,"EV1; -
EV2; -
EV3; -
EV4; -",Nicasio,CA,94946,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.0651408,-122.6458715,2020-10-04,160985,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.16 per kWh,,,,,,,,,
ELEC,MAINTENANCE OFF,8300 Demetre Ave,DEMETRE AVE #1;  East of intersection of Midway St and Demetre Ave,Sacramento,CA,95828,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.5203394,-121.3963018,2020-10-04,160986,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,6080 CENTER DR,6080 Center Dr,"HHC1-6080; -
HHC2-6080",Los Angeles,CA,90045,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.976454,-118.391831,2020-10-04,160987,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.5 per hour for the first 3 hours, and $5 per additional hour",,,,,,,,,
ELEC,GWC,15744 Goldenwest St,"GWC 1A; NE Corner of Golden West Street Parking Lot
GWC 1B; NE Corner of Golden West Street Parking Lot
GWC 1C; NE Corner of Golden West Street Parking Lot",Huntington Beach,CA,92647,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.735547,-118.004641,2020-10-04,160988,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour",,,,,,,,,
ELEC,NVTA,625 Burnell St,"STATION 01; Rear of building - Back lot
STATION 03",Napa,CA,94559,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.297564,-122.280346,2020-10-04,160989,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.5 per kWh,,,,,,,,,
ELEC,USC CAMPUS,Biggy Street Structure,HSC BIGGY #1,Los Angeles,CA,90089,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0610758,-118.2062202,2020-10-04,160990,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $3 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,USC CAMPUS,708 W 32nd St,USC SHRINE NE#4; By Parking Structures’ entrance on 32nd St.,Los Angeles,CA,90007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0231782,-118.2805344,2020-10-04,160991,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $3 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,USC CAMPUS,649 W 34th St,"ROYAL ST BSMT#1; Royal Street Parking Structure, bottom of the first floor down-ramp to the basement level, on the right-hand side
ROYAL ST RAMP#1; Royal Street Parking Structure, bottom of the first floor up-ramp on the right-hand side
ROYAL ST RAMP#2; Royal Street Parking Structure, bottom of the first floor up-ramp on the right-hand side",Los Angeles,CA,90089,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.022117,-118.282162,2020-10-04,160992,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $3 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,USC CAMPUS,3401 S Grand Ave,"GRAND AVE L2#4; Grand Avenue Parking Structure, second floor, north wall
GRAND AVE L2,#1; Enter from 35th Street, up ramp to 2nd level
GRAND AVE L2,#2; Enter from 35th Street, up ramp to 2nd level
GRAND AVE L2,#3; Enter from 35th Street, up ramp to 2nd level",Los Angeles,CA,90007,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.02,-118.277174,2020-10-04,160993,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $3 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,BMW OF VISALIA,111 Neeley Rd,"VISALIA SA01; -
VISALIA STAT 01",Visalia,CA,93291,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.3296647,-119.3962108,2020-10-04,160994,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.18 per kWh,,,,,,,,,
ELEC,PLATFORM,8850 Washington Blvd,"BUILDING B-2
BUILDING B-3; Entrance to garage is off Landmark St. 
BUILDING B-4; Entrance to garage is off Landmark St. 
BUILDING B-6; Entrance to garage is off Landmark St
BUILDING B; Entrance to garage is off Landmark St.",Culver City,CA,90232,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.02674,-118.388157,2020-10-04,160995,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $5 per additional hour, minimum payment of $1.25",,,,,,,,,
ELEC,INTUIT INC,180 Jefferson Dr,"MENLO PARK 1; -
MENLO PARK 2; -
MENLO PARK 3; -
MENLO PARK 4; -
MENLO PARK 5; -",Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.481001,-122.170265,2020-10-04,160996,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,INTUIT INC,2750 Coast Ave,"MTV 06-1; -
MTV 06-2; -
MTV 06-3; -",Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.430873,-122.098318,2020-10-04,160997,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,LINCOLN PROPERY,21255 Burbank Blvd,"STATION 03
STATION 04
STATION 05
STATION 06",Los Angeles,CA,91367,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.174314,-118.593995,2020-10-04,160998,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.25 per kWh",,,,,,,,,
ELEC,INTUIT INC,2500 Garcia Ave,"MTV 04-1; -
MTV 04-2; -",Mountain View,CA,94043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.428686,-122.096495,2020-10-04,160999,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,LOT 11,833 N Pacific Ave,SOUTH #1; South side of parking lot along Campus Drive,Santa Ana,CA,92706,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7573633,-117.8901425,2020-10-04,161000,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,TOWN LOS GATOS,1-29 Pageant Way,STATION 2; -,Los Gatos,CA,95030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.2206849,-121.9793734,2020-10-04,161001,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
ELEC,LIBERTY,701 National Ave,"LIBERTY NLT 1; As you enter the parking lot, turn right.  Stations by the drive-up window.",Tahoe Vista,CA,96148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.2469487,-120.0489306,2020-10-04,161002,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PALO ALTO USD,25 Churchill Ave BuildingD,PALO ALTO USD 2; -,Palo Alto,CA,94306,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.434537,-122.153346,2020-10-04,161003,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.18 per kWh,,,,,,,,,
ELEC,POMONA COLLEGE,295 E 1st St,"SOUTH PARKING#4; Parking Sturcture @ NE Corner of E 1st and Columbia
SOUTH PARKING#5; Charger located in South Campus Parking Structure
SOUTH PARKING#6; Charger located in South Campus Parking Structure",Claremont,CA,91711,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.095005,-117.709002,2020-10-04,161004,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1.25 per hour, maximum payment of $8, maximum session time is 24 hours",,,,,,,,,
ELEC,CITYOF CAMPBELL,1 W Campbell Ave,COM CTR H1-03; -,Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.2884598,-121.9521302,2020-10-04,161005,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.3 per hour, $0.25 per kWh from 8:00 AM to 8:00 PM",,,,,,,,,
ELEC,MENLO PARK,1198 Crane St,PARKINGPLAZA2 1; -,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4518221,-122.1860561,2020-10-04,161006,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,HERITAGEVILLAGE,51 E. Campbell Avenue,OFFICES; Back of building,Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.2881649,-121.9490299,2020-10-04,161007,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.25 per hour, $0.25 per kWh",,,,,,,,,
ELEC,TOWN LOS GATOS,1-199 Boone Ln,STATION 1; -,Los Gatos,CA,95030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.2244651,-121.982414,2020-10-04,161008,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
ELEC,SAN LEANDRO,2506-3098 Davis St,WTP 01; Wastewater Treatment Plant,San Leandro,CA,94577,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7149991,-122.1939881,2020-10-04,161009,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.5 per hour, minimum payment of $1.5",,,,,,,,,
ELEC,SNG-18,500 R St,"2NDSTALLMAIN; 1st level - north side
500R STATION 01; 1st level - north side 1st charger
500R STATION 03; 1st level, north side
500R STATION 04; 1st level north side",Sacramento,CA,95811,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.572757,-121.503397,2020-10-04,161010,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.1 per kWh,,,,,,,,,
ELEC,YOUNTVILLE,6516 Washington Street,STATION 01; -,Yountville,CA,94599,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.402311,-122.359892,2020-10-04,161011,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.32 per hour,,,,,,,,,
ELEC,YOUNTVILLE,6550 Yount Street,STATION 02; -,Yountville,CA,94599,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.4035271,-122.3614806,2020-10-04,161012,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.32 per hour,,,,,,,,,
ELEC,CITY OF BENICIA,370 E L St,COMM CENTER 01; -,Benicia,CA,94510,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.0507908,-122.1493176,2020-10-04,161013,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1 per hour, $0.62 per session",,,,,,,,,
ELEC,IRVINE  CO  OFC,150 Spectrum Center Dr,"150 SPECTRUM 01; First floor NW of parking structure
150 SPECTRUM 03; First floor of parking structure",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.649919,-117.746159,2020-10-04,161014,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,CITYOFBERKELEY,235 University Ave,"MARINA DOCK J-K; North side of the surface parking lot at the Berkeley Marina for Berths J-K. Lot is on the north side of University Ave, less than a mile west of the I-80 interchange.",Berkeley,CA,94710,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8645697,-122.3128646,2020-10-04,161015,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.5 per hour,,,,,,,,,
ELEC,TOWN LOS GATOS,950 University Ave,STATION 3; -,Los Gatos,CA,95032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.2488292,-121.9659353,2020-10-04,161016,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
ELEC,SANTA MONICA VW,2440 Santa Monica Blv,VW_422503_A; -,Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0319317,-118.4756326,2020-10-04,161018,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $3 per hour for the first 4 hours, and $10 per additional hour",,,,,,,,,
ELEC,EXEC AIRPORT,20301 Skywest Dr,STATION 01; -,Hayward,CA,94545,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.6628724,-122.121474,2020-10-04,161019,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,
ELEC,TOWN LOS GATOS,41 Miles Ave,STATION 4; -,Los Gatos,CA,95030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.2249102,-121.9778537,2020-10-04,161020,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,
ELEC,OCC,2701 Fairview Rd,"OCC 1A; -
OCC 1B; -
OCC 2A; -
OCC 2B; -
OCC 3A; -
OCC 3B; -",Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.672543,-117.911227,2020-10-04,161021,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour",,,,,,,,,
ELEC,KW HAMILTON,9 Hamilton Landing,HAMILTONLNDG 01; Back Parking Lot,Novato,CA,94949,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.0600888,-122.5152275,2020-10-04,161022,2020-10-04 09:25:39 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $3 per additional hour, minimum payment of $1",,,,,,,,,
